type;price;bedroomCount;sqmeter2;district
APARTMENT;199000;1;72.0;Antwerp
HOUSE;349000;4;;Antwerp
HOUSE;475000;3;131.0;Antwerp
APARTMENT;384000;2;125.0;Antwerp
APARTMENT;135000;2;65.0;Antwerp
APARTMENT;205000;2;88.0;Antwerp
APARTMENT;135000;0;;Antwerp
APARTMENT;145000;0;49.0;Antwerp
APARTMENT;149000;1;80.0;Antwerp
APARTMENT;179000;2;70.0;Antwerp
APARTMENT;195000;3;116.0;Antwerp
APARTMENT;199000;1;83.0;Antwerp
APARTMENT;210000;3;97.0;Antwerp
APARTMENT;225000;2;94.0;Antwerp
APARTMENT;230000;2;85.0;Antwerp
APARTMENT;230000;2;110.0;Antwerp
APARTMENT;239000;2;81.0;Antwerp
APARTMENT;245000;3;100.0;Antwerp
APARTMENT;245500;2;93.0;Antwerp
APARTMENT;249000;2;84.0;Antwerp
APARTMENT;249500;2;85.0;Antwerp
APARTMENT;249500;2;95.0;Antwerp
APARTMENT;275000;2;103.0;Antwerp
APARTMENT;279000;2;90.0;Antwerp
APARTMENT;289000;2;95.0;Antwerp
APARTMENT;290000;2;90.0;Antwerp
APARTMENT;325000;3;102.0;Antwerp
APARTMENT;450000;3;149.0;Antwerp
APARTMENT;470000;3;165.0;Antwerp
APARTMENT;495000;3;106.0;Antwerp
HOUSE;320000;3;120.0;Antwerp
HOUSE;349000;5;215.0;Antwerp
HOUSE;670000;5;536.0;Antwerp
APARTMENT;144000;2;85.0;Antwerp
APARTMENT;349000;2;82.0;Antwerp
APARTMENT;415000;3;127.0;Antwerp
HOUSE;995000;5;488.0;Antwerp
APARTMENT;235000;1;77.0;Antwerp
APARTMENT;296700;2;69.0;Antwerp
APARTMENT;303600;2;69.0;Antwerp
APARTMENT;352600;2;82.0;Antwerp
APARTMENT;360800;2;82.0;Antwerp
APARTMENT;365500;2;85.0;Antwerp
APARTMENT;374000;2;85.0;Antwerp
APARTMENT;386400;3;92.0;Antwerp
APARTMENT;395600;3;92.0;Antwerp
APARTMENT;434600;3;106.0;Antwerp
APARTMENT;445200;3;106.0;Antwerp
HOUSE;175000;4;120.0;Antwerp
HOUSE;228000;3;180.0;Antwerp
HOUSE;269000;4;175.0;Antwerp
HOUSE;279000;3;179.0;Antwerp
HOUSE;279500;3;183.0;Antwerp
HOUSE;289000;4;150.0;Antwerp
HOUSE;299000;3;112.0;Antwerp
HOUSE;379000;4;130.0;Antwerp
HOUSE;415000;3;215.0;Antwerp
HOUSE;425000;4;;Antwerp
HOUSE;439000;0;160.0;Antwerp
HOUSE;445000;3;137.0;Antwerp
HOUSE;515000;5;178.0;Antwerp
HOUSE;535000;3;200.0;Antwerp
HOUSE;535000;3;200.0;Antwerp
HOUSE;569000;3;165.0;Antwerp
HOUSE;575000;4;292.0;Antwerp
HOUSE;580000;4;292.0;Antwerp
HOUSE;595000;4;228.0;Antwerp
HOUSE;595000;6;350.0;Antwerp
HOUSE;597500;2;246.0;Antwerp
HOUSE;627000;5;241.0;Antwerp
HOUSE;684000;4;265.0;Antwerp
HOUSE;925000;4;439.0;Antwerp
HOUSE;985000;5;420.0;Antwerp
HOUSE;1195000;4;393.0;Antwerp
HOUSE;2250000;5;635.0;Antwerp
APARTMENT;275000;2;85.0;Antwerp
HOUSE;335000;3;250.0;Antwerp
APARTMENT;325000;2;80.0;Antwerp
APARTMENT;160000;2;90.0;Antwerp
APARTMENT;169500;1;65.0;Antwerp
APARTMENT;175000;2;70.0;Antwerp
APARTMENT;179000;2;83.0;Antwerp
APARTMENT;190000;2;86.0;Antwerp
APARTMENT;195000;2;98.0;Antwerp
APARTMENT;199000;1;63.0;Antwerp
APARTMENT;220000;2;66.0;Antwerp
APARTMENT;225500;1;73.0;Antwerp
APARTMENT;239000;1;62.0;Antwerp
APARTMENT;239000;2;82.0;Antwerp
APARTMENT;248000;3;127.0;Antwerp
APARTMENT;260000;2;80.0;Antwerp
APARTMENT;265000;2;88.0;Antwerp
APARTMENT;265000;2;80.0;Antwerp
APARTMENT;285000;2;92.0;Antwerp
APARTMENT;305000;2;90.0;Antwerp
APARTMENT;329000;2;109.0;Antwerp
APARTMENT;395000;3;115.0;Antwerp
APARTMENT;549500;2;130.0;Antwerp
APARTMENT;414000;3;121.0;Antwerp
APARTMENT;454000;3;136.0;Antwerp
HOUSE;1120000;3;271.0;Antwerp
HOUSE;539000;3;171.0;Antwerp
APARTMENT;265000;2;;Antwerp
HOUSE;330000;3;150.0;Antwerp
HOUSE;349950;1;78.0;Antwerp
HOUSE;374900;2;129.0;Antwerp
HOUSE;399000;3;260.0;Antwerp
HOUSE;430000;4;307.0;Antwerp
HOUSE;595000;4;195.0;Antwerp
HOUSE;5990000;8;1120.0;Antwerp
APARTMENT;225000;1;65.0;Antwerp
APARTMENT;249500;2;94.0;Antwerp
APARTMENT;330000;2;87.0;Antwerp
APARTMENT;160000;2;85.0;Antwerp
APARTMENT;220000;2;84.0;Antwerp
APARTMENT;450000;2;90.0;Antwerp
HOUSE;485000;3;275.0;Antwerp
HOUSE;349000;3;164.0;Antwerp
HOUSE;220000;2;110.0;Antwerp
HOUSE;525000;4;210.0;Antwerp
HOUSE;575000;5;240.0;Antwerp
HOUSE;310000;3;;Antwerp
APARTMENT;301284;2;114.0;Antwerp
APARTMENT;305311;2;114.0;Antwerp
APARTMENT;185000;2;80.0;Antwerp
HOUSE;478000;4;;Antwerp
APARTMENT;159000;1;24.0;Antwerp
APARTMENT;170000;2;95.0;Antwerp
APARTMENT;179000;2;60.0;Antwerp
APARTMENT;189000;1;56.0;Antwerp
APARTMENT;215000;2;86.0;Antwerp
APARTMENT;215000;2;78.0;Antwerp
APARTMENT;219500;2;80.0;Antwerp
APARTMENT;229500;2;85.0;Antwerp
APARTMENT;239000;2;;Antwerp
APARTMENT;245000;2;88.0;Antwerp
APARTMENT;248000;2;103.0;Antwerp
APARTMENT;249000;1;42.0;Antwerp
APARTMENT;249000;2;72.0;Antwerp
APARTMENT;249000;2;102.0;Antwerp
APARTMENT;250000;1;84.0;Antwerp
APARTMENT;259000;2;77.0;Antwerp
APARTMENT;260000;2;108.0;Antwerp
APARTMENT;269000;3;159.0;Antwerp
APARTMENT;274000;2;90.0;Antwerp
APARTMENT;275000;2;100.0;Antwerp
APARTMENT;277000;3;125.0;Antwerp
APARTMENT;294500;2;84.0;Antwerp
APARTMENT;299000;2;75.0;Antwerp
APARTMENT;339000;2;92.0;Antwerp
APARTMENT;399000;3;131.0;Antwerp
APARTMENT;485000;3;131.0;Antwerp
APARTMENT;499000;3;128.0;Antwerp
APARTMENT;548000;3;118.0;Antwerp
APARTMENT;554900;4;184.0;Antwerp
HOUSE;385000;3;146.0;Antwerp
APARTMENT;179000;2;80.0;Antwerp
HOUSE;280900;3;;Antwerp
APARTMENT;265000;3;144.0;Antwerp
HOUSE;275000;5;300.0;Antwerp
HOUSE;299000;3;201.0;Antwerp
HOUSE;324000;3;;Antwerp
HOUSE;327500;0;;Antwerp
HOUSE;399000;2;215.0;Antwerp
HOUSE;435000;3;175.0;Antwerp
HOUSE;450000;6;236.0;Antwerp
HOUSE;459000;3;152.0;Antwerp
HOUSE;499000;3;198.0;Antwerp
HOUSE;545000;5;368.0;Antwerp
HOUSE;549000;3;;Antwerp
HOUSE;574900;2;175.0;Antwerp
HOUSE;595000;3;219.0;Antwerp
HOUSE;635000;4;280.0;Antwerp
HOUSE;895000;4;377.0;Antwerp
HOUSE;925000;3;234.0;Antwerp
HOUSE;1199000;4;308.0;Antwerp
HOUSE;399000;3;246.0;Antwerp
HOUSE;595000;3;161.0;Antwerp
APARTMENT;168000;2;83.0;Antwerp
APARTMENT;235000;2;78.0;Antwerp
HOUSE;1175000;3;;Antwerp
HOUSE;279000;4;156.0;Antwerp
APARTMENT;374000;2;114.0;Antwerp
HOUSE;315000;2;120.0;Antwerp
HOUSE;345000;3;67.0;Antwerp
APARTMENT;148000;0;36.0;Antwerp
APARTMENT;149000;1;;Antwerp
APARTMENT;175000;2;87.0;Antwerp
APARTMENT;182000;2;77.0;Antwerp
APARTMENT;199000;2;75.0;Antwerp
APARTMENT;199000;3;80.0;Antwerp
APARTMENT;214000;1;67.0;Antwerp
APARTMENT;215000;2;80.0;Antwerp
APARTMENT;215000;2;104.0;Antwerp
APARTMENT;219000;2;75.0;Antwerp
APARTMENT;219500;1;70.0;Antwerp
APARTMENT;223000;3;107.0;Antwerp
APARTMENT;229000;1;43.0;Antwerp
APARTMENT;230000;2;86.0;Antwerp
APARTMENT;249000;4;118.0;Antwerp
APARTMENT;259000;2;;Antwerp
APARTMENT;259000;1;71.0;Antwerp
APARTMENT;265000;2;81.0;Antwerp
APARTMENT;265000;3;92.0;Antwerp
APARTMENT;269000;2;117.0;Antwerp
APARTMENT;279000;1;50.0;Antwerp
APARTMENT;310000;3;120.0;Antwerp
APARTMENT;320000;3;115.0;Antwerp
APARTMENT;550000;3;140.0;Antwerp
APARTMENT;649000;3;130.0;Antwerp
APARTMENT;650000;4;180.0;Antwerp
APARTMENT;699000;4;200.0;Antwerp
APARTMENT;1495000;2;242.0;Antwerp
HOUSE;349000;2;90.0;Antwerp
APARTMENT;539000;3;171.0;Antwerp
APARTMENT;209500;2;;Antwerp
HOUSE;435000;3;208.0;Antwerp
HOUSE;560500;4;227.0;Antwerp
APARTMENT;199000;2;85.0;Antwerp
HOUSE;275000;3;160.0;Antwerp
HOUSE;289000;6;156.0;Antwerp
HOUSE;299000;2;140.0;Antwerp
HOUSE;335000;3;81.0;Antwerp
HOUSE;350000;4;198.0;Antwerp
HOUSE;354000;4;145.0;Antwerp
HOUSE;430000;3;178.0;Antwerp
HOUSE;447000;3;177.0;Antwerp
HOUSE;449000;3;230.0;Antwerp
HOUSE;529000;3;200.0;Antwerp
HOUSE;600000;5;188.0;Antwerp
HOUSE;800000;4;195.0;Antwerp
HOUSE;825000;4;298.0;Antwerp
HOUSE;825000;4;298.0;Antwerp
HOUSE;875000;3;385.0;Antwerp
HOUSE;910000;3;250.0;Antwerp
HOUSE;949000;3;;Antwerp
HOUSE;1250000;6;550.0;Antwerp
HOUSE;1385000;5;365.0;Antwerp
APARTMENT;225000;1;;Antwerp
HOUSE;249000;1;185.0;Antwerp
HOUSE;349000;3;195.0;Antwerp
HOUSE;429000;3;150.0;Antwerp
HOUSE;645000;1;;Antwerp
HOUSE;575000;0;;Antwerp
APARTMENT;485000;1;63.0;Antwerp
APARTMENT;165000;1;48.0;Antwerp
HOUSE;365000;2;152.0;Antwerp
APARTMENT;325000;3;145.0;Antwerp
APARTMENT;355000;2;96.0;Antwerp
HOUSE;575000;4;200.0;Antwerp
HOUSE;435000;4;234.0;Antwerp
HOUSE;359000;3;151.0;Antwerp
APARTMENT;159000;2;82.0;Antwerp
APARTMENT;159000;2;82.0;Antwerp
APARTMENT;159000;2;82.0;Antwerp
APARTMENT;179000;2;60.0;Antwerp
APARTMENT;189500;2;81.0;Antwerp
APARTMENT;199000;1;69.0;Antwerp
APARTMENT;199000;2;85.0;Antwerp
APARTMENT;217000;2;86.0;Antwerp
APARTMENT;256000;2;107.0;Antwerp
APARTMENT;258000;3;106.0;Antwerp
APARTMENT;284000;2;88.0;Antwerp
APARTMENT;303295;2;92.0;Antwerp
APARTMENT;308153;2;95.0;Antwerp
APARTMENT;310000;1;90.0;Antwerp
APARTMENT;312967;2;94.0;Antwerp
APARTMENT;313056;2;93.0;Antwerp
APARTMENT;317783;2;98.0;Antwerp
APARTMENT;379872;2;114.0;Antwerp
APARTMENT;439000;2;120.0;Antwerp
APARTMENT;472300;2;122.0;Antwerp
APARTMENT;696600;3;162.0;Antwerp
APARTMENT;729000;3;162.0;Antwerp
APARTMENT;729000;3;162.0;Antwerp
APARTMENT;745200;3;162.0;Antwerp
APARTMENT;769500;3;162.0;Antwerp
APARTMENT;785700;3;162.0;Antwerp
APARTMENT;1071000;7;313.0;Antwerp
APARTMENT;145000;1;74.0;Antwerp
HOUSE;449000;2;244.0;Antwerp
APARTMENT;230000;1;45.0;Antwerp
APARTMENT;180000;2;102.0;Antwerp
APARTMENT;449000;3;230.0;Antwerp
HOUSE;449000;6;305.0;Antwerp
APARTMENT;385000;1;67.0;Antwerp
HOUSE;75000;1;40.0;Antwerp
HOUSE;270000;3;187.0;Antwerp
HOUSE;275000;2;125.0;Antwerp
HOUSE;325000;2;;Antwerp
HOUSE;348000;2;171.0;Antwerp
HOUSE;350000;2;150.0;Antwerp
HOUSE;365000;1;125.0;Antwerp
HOUSE;385000;3;162.0;Antwerp
HOUSE;395000;3;125.0;Antwerp
HOUSE;474000;3;174.0;Antwerp
HOUSE;499000;3;250.0;Antwerp
HOUSE;560000;6;231.0;Antwerp
HOUSE;585000;4;362.0;Antwerp
HOUSE;695000;2;1268.0;Antwerp
HOUSE;725000;4;290.0;Antwerp
HOUSE;745000;3;220.0;Antwerp
HOUSE;960000;5;333.0;Antwerp
HOUSE;970000;5;409.0;Antwerp
HOUSE;1850000;0;800.0;Antwerp
HOUSE;2700000;6;864.0;Antwerp
APARTMENT;425000;3;;Antwerp
HOUSE;329000;3;204.0;Antwerp
HOUSE;479000;2;118.0;Antwerp
HOUSE;549000;6;254.0;Antwerp
HOUSE;629000;6;241.0;Antwerp
APARTMENT;324500;1;87.0;Antwerp
APARTMENT;236000;1;;Antwerp
APARTMENT;210000;3;75.0;Antwerp
HOUSE;295000;3;;Antwerp
HOUSE;5500000;5;1114.0;Antwerp
APARTMENT;119900;0;41.0;Antwerp
APARTMENT;179000;1;60.0;Antwerp
APARTMENT;187000;1;75.0;Antwerp
APARTMENT;189000;1;72.0;Antwerp
APARTMENT;199000;2;94.0;Antwerp
APARTMENT;225000;3;90.0;Antwerp
APARTMENT;230000;1;;Antwerp
APARTMENT;235000;2;105.0;Antwerp
APARTMENT;265000;2;85.0;Antwerp
APARTMENT;275000;3;141.0;Antwerp
APARTMENT;275000;2;101.0;Antwerp
APARTMENT;285000;2;115.0;Antwerp
APARTMENT;289000;2;86.0;Antwerp
APARTMENT;298000;2;;Antwerp
APARTMENT;299000;3;107.0;Antwerp
APARTMENT;315000;3;108.0;Antwerp
APARTMENT;349000;3;132.0;Antwerp
APARTMENT;369000;3;120.0;Antwerp
APARTMENT;369000;3;115.0;Antwerp
APARTMENT;377000;2;120.0;Antwerp
APARTMENT;520000;4;175.0;Antwerp
HOUSE;349900;3;207.0;Antwerp
APARTMENT;355000;2;96.0;Antwerp
HOUSE;230000;3;115.0;Antwerp
HOUSE;260000;3;105.0;Antwerp
APARTMENT;159000;1;17.0;Antwerp
APARTMENT;199000;2;72.0;Antwerp
APARTMENT;289000;1;115.0;Antwerp
HOUSE;134999;2;80.0;Antwerp
HOUSE;299000;3;164.0;Antwerp
HOUSE;315000;4;143.0;Antwerp
HOUSE;345000;4;183.0;Antwerp
HOUSE;349000;2;;Antwerp
HOUSE;355000;5;203.0;Antwerp
HOUSE;365000;3;149.0;Antwerp
HOUSE;375000;5;240.0;Antwerp
HOUSE;379000;7;;Antwerp
HOUSE;395000;4;155.0;Antwerp
HOUSE;398000;3;168.0;Antwerp
HOUSE;417000;4;157.0;Antwerp
HOUSE;425000;3;170.0;Antwerp
HOUSE;435000;4;144.0;Antwerp
HOUSE;499000;4;340.0;Antwerp
HOUSE;565000;4;185.0;Antwerp
HOUSE;650000;4;215.0;Antwerp
HOUSE;740000;6;422.0;Antwerp
HOUSE;795000;3;182.0;Antwerp
APARTMENT;306000;1;68.0;Antwerp
APARTMENT;134000;0;;Antwerp
APARTMENT;249000;3;112.0;Antwerp
APARTMENT;275000;2;140.0;Antwerp
APARTMENT;215000;2;96.0;Antwerp
HOUSE;2499000;4;395.0;Antwerp
APARTMENT;375000;2;147.0;Antwerp
HOUSE;545000;5;246.0;Antwerp
HOUSE;545000;5;246.0;Antwerp
HOUSE;1350000;4;460.0;Antwerp
HOUSE;2525000;4;500.0;Antwerp
APARTMENT;115000;1;33.0;Antwerp
APARTMENT;149000;1;50.0;Antwerp
APARTMENT;155000;1;61.0;Antwerp
APARTMENT;170000;2;;Antwerp
APARTMENT;185000;1;69.0;Antwerp
APARTMENT;185000;2;80.0;Antwerp
APARTMENT;198000;3;100.0;Antwerp
APARTMENT;205000;2;84.0;Antwerp
APARTMENT;219000;2;96.0;Antwerp
APARTMENT;230000;2;;Antwerp
APARTMENT;235000;1;91.0;Antwerp
APARTMENT;269000;2;90.0;Antwerp
APARTMENT;275000;2;91.0;Antwerp
APARTMENT;303428;2;95.0;Antwerp
APARTMENT;308153;2;95.0;Antwerp
APARTMENT;308154;2;95.0;Antwerp
APARTMENT;310000;3;101.0;Antwerp
APARTMENT;310000;3;101.0;Antwerp
APARTMENT;310000;3;101.0;Antwerp
APARTMENT;325000;3;199.0;Antwerp
APARTMENT;345000;1;66.0;Antwerp
APARTMENT;369000;2;82.0;Antwerp
APARTMENT;375000;2;61.0;Antwerp
APARTMENT;699000;3;146.0;Antwerp
HOUSE;320000;3;115.0;Antwerp
HOUSE;185000;2;90.0;Antwerp
HOUSE;238000;3;245.0;Antwerp
HOUSE;310000;3;122.0;Antwerp
HOUSE;315000;2;104.0;Antwerp
HOUSE;349000;4;153.0;Antwerp
HOUSE;350000;4;142.0;Antwerp
HOUSE;375000;4;170.0;Antwerp
HOUSE;389000;3;143.0;Antwerp
HOUSE;399000;3;207.0;Antwerp
HOUSE;465000;2;191.0;Antwerp
HOUSE;499000;3;252.0;Antwerp
HOUSE;585000;5;;Antwerp
HOUSE;748500;3;352.0;Antwerp
HOUSE;1200000;4;400.0;Antwerp
HOUSE;1950000;14;;Antwerp
APARTMENT;165000;1;47.0;Antwerp
APARTMENT;275000;3;118.0;Antwerp
HOUSE;290000;3;;Antwerp
HOUSE;499000;3;;Antwerp
APARTMENT;284000;2;111.0;Antwerp
APARTMENT;2525000;3;400.0;Antwerp
HOUSE;249900;2;;Antwerp
HOUSE;395000;4;210.0;Antwerp
HOUSE;469000;5;264.0;Antwerp
APARTMENT;235000;2;85.0;Antwerp
APARTMENT;239000;2;70.0;Antwerp
HOUSE;467000;3;;Antwerp
HOUSE;425000;2;375.0;Antwerp
HOUSE;495000;4;185.0;Antwerp
APARTMENT;120000;0;43.0;Antwerp
APARTMENT;169000;2;66.0;Antwerp
APARTMENT;175000;2;60.0;Antwerp
APARTMENT;179000;2;104.0;Antwerp
APARTMENT;220000;2;86.0;Antwerp
APARTMENT;225000;2;104.0;Antwerp
APARTMENT;225000;3;105.0;Antwerp
APARTMENT;240000;1;;Antwerp
APARTMENT;245000;3;85.0;Antwerp
APARTMENT;272000;2;88.0;Antwerp
APARTMENT;275000;2;134.0;Antwerp
APARTMENT;299000;3;91.0;Antwerp
APARTMENT;325000;1;95.0;Antwerp
APARTMENT;349000;3;100.0;Antwerp
APARTMENT;395000;3;134.0;Antwerp
APARTMENT;399000;3;130.0;Antwerp
APARTMENT;329000;2;113.0;Antwerp
HOUSE;185000;2;142.0;Antwerp
HOUSE;199000;2;;Antwerp
HOUSE;295000;0;330.0;Antwerp
HOUSE;315000;2;140.0;Antwerp
HOUSE;320000;5;160.0;Antwerp
HOUSE;339000;2;100.0;Antwerp
HOUSE;349000;3;115.0;Antwerp
HOUSE;350000;4;183.0;Antwerp
HOUSE;360000;4;127.0;Antwerp
HOUSE;429000;3;155.0;Antwerp
HOUSE;499000;2;187.0;Antwerp
HOUSE;649000;6;462.0;Antwerp
HOUSE;649000;5;319.0;Antwerp
HOUSE;695000;4;388.0;Antwerp
APARTMENT;325000;2;72.0;Antwerp
APARTMENT;270000;1;70.0;Antwerp
APARTMENT;349995;2;;Antwerp
APARTMENT;1200000;2;187.0;Antwerp
APARTMENT;249000;2;66.0;Antwerp
HOUSE;629000;6;241.0;Antwerp
APARTMENT;329000;1;70.0;Antwerp
APARTMENT;225000;2;;Antwerp
APARTMENT;249000;2;105.0;Antwerp
HOUSE;425000;3;146.0;Antwerp
APARTMENT;225000;2;;Antwerp
APARTMENT;365000;2;120.0;Antwerp
HOUSE;210000;2;68.0;Antwerp
HOUSE;230000;2;126.0;Antwerp
HOUSE;230000;2;126.0;Antwerp
HOUSE;250000;2;91.0;Antwerp
HOUSE;299000;3;144.0;Antwerp
HOUSE;328000;3;145.0;Antwerp
HOUSE;389000;6;240.0;Antwerp
HOUSE;410000;4;183.0;Antwerp
HOUSE;415000;0;197.0;Antwerp
HOUSE;445000;3;123.0;Antwerp
HOUSE;449000;4;164.0;Antwerp
HOUSE;458000;5;232.0;Antwerp
HOUSE;470000;5;220.0;Antwerp
HOUSE;510000;3;180.0;Antwerp
HOUSE;524000;3;177.0;Antwerp
HOUSE;535000;3;149.0;Antwerp
HOUSE;549000;5;300.0;Antwerp
HOUSE;620000;3;214.0;Antwerp
HOUSE;690000;6;;Antwerp
HOUSE;745000;4;350.0;Antwerp
HOUSE;745000;4;350.0;Antwerp
HOUSE;875000;3;220.0;Antwerp
HOUSE;949000;4;462.0;Antwerp
HOUSE;1149000;5;512.0;Antwerp
HOUSE;1198000;5;515.0;Antwerp
HOUSE;1199000;4;308.0;Antwerp
HOUSE;1298000;4;284.0;Antwerp
APARTMENT;149000;0;28.0;Antwerp
APARTMENT;169000;2;82.0;Antwerp
APARTMENT;179000;1;80.0;Antwerp
APARTMENT;189000;1;67.0;Antwerp
APARTMENT;199000;1;67.0;Antwerp
APARTMENT;199900;1;50.0;Antwerp
APARTMENT;235000;2;;Antwerp
APARTMENT;240000;2;;Antwerp
APARTMENT;249000;1;84.0;Antwerp
APARTMENT;249000;2;77.0;Antwerp
APARTMENT;250000;2;80.0;Antwerp
APARTMENT;267000;1;63.0;Antwerp
APARTMENT;279000;2;105.0;Antwerp
APARTMENT;325000;2;135.0;Antwerp
APARTMENT;349000;3;125.0;Antwerp
APARTMENT;365000;2;94.0;Antwerp
APARTMENT;375000;2;120.0;Antwerp
APARTMENT;450000;3;142.0;Antwerp
APARTMENT;739212;3;182.0;Antwerp
APARTMENT;774125;3;182.0;Antwerp
APARTMENT;1275000;3;364.0;Antwerp
HOUSE;429000;3;259.0;Antwerp
HOUSE;239000;1;51.0;Antwerp
APARTMENT;329000;3;125.0;Antwerp
APARTMENT;369000;2;90.0;Antwerp
HOUSE;675000;4;367.0;Antwerp
APARTMENT;199000;1;;Antwerp
HOUSE;529000;3;156.0;Antwerp
HOUSE;625000;4;177.0;Antwerp
HOUSE;458000;6;;Antwerp
HOUSE;199000;4;128.0;Antwerp
HOUSE;245000;3;107.0;Antwerp
HOUSE;250000;3;124.0;Antwerp
HOUSE;265000;2;121.0;Antwerp
HOUSE;279000;4;156.0;Antwerp
HOUSE;279000;2;109.0;Antwerp
HOUSE;295000;2;84.0;Antwerp
HOUSE;315000;2;157.0;Antwerp
HOUSE;335000;3;151.0;Antwerp
HOUSE;349000;3;116.0;Antwerp
HOUSE;375000;3;;Antwerp
HOUSE;399000;2;206.0;Antwerp
HOUSE;449000;4;221.0;Antwerp
HOUSE;485000;3;238.0;Antwerp
HOUSE;515000;3;213.0;Antwerp
HOUSE;539000;3;220.0;Antwerp
HOUSE;575000;5;274.0;Antwerp
HOUSE;599000;2;170.0;Antwerp
HOUSE;639000;3;238.0;Antwerp
HOUSE;675000;5;197.0;Antwerp
HOUSE;749000;3;290.0;Antwerp
HOUSE;1075000;4;300.0;Antwerp
APARTMENT;129000;1;;Antwerp
APARTMENT;160000;1;51.0;Antwerp
APARTMENT;165000;2;70.0;Antwerp
APARTMENT;175000;1;66.0;Antwerp
APARTMENT;175000;2;80.0;Antwerp
APARTMENT;190000;2;;Antwerp
APARTMENT;195000;2;81.0;Antwerp
APARTMENT;195000;2;79.0;Antwerp
APARTMENT;210000;2;92.0;Antwerp
APARTMENT;215000;2;78.0;Antwerp
APARTMENT;219000;3;98.0;Antwerp
APARTMENT;219000;3;80.0;Antwerp
APARTMENT;220000;2;88.0;Antwerp
APARTMENT;228000;1;65.0;Antwerp
APARTMENT;239900;2;76.0;Antwerp
APARTMENT;245000;1;49.0;Antwerp
APARTMENT;249000;2;105.0;Antwerp
APARTMENT;250542;1;74.0;Antwerp
APARTMENT;264652;1;69.0;Antwerp
APARTMENT;265000;2;72.0;Antwerp
APARTMENT;274413;1;78.0;Antwerp
APARTMENT;290000;2;89.0;Antwerp
APARTMENT;295000;2;68.0;Antwerp
APARTMENT;315000;2;83.0;Antwerp
APARTMENT;325000;2;97.0;Antwerp
APARTMENT;325000;3;125.0;Antwerp
APARTMENT;339000;2;229.0;Antwerp
APARTMENT;345000;2;126.0;Antwerp
APARTMENT;375000;4;174.0;Antwerp
APARTMENT;390000;3;120.0;Antwerp
APARTMENT;395000;1;100.0;Antwerp
APARTMENT;395000;4;291.0;Antwerp
APARTMENT;410000;2;92.0;Antwerp
APARTMENT;410000;2;100.0;Antwerp
APARTMENT;419000;2;134.0;Antwerp
APARTMENT;420000;2;92.0;Antwerp
APARTMENT;420000;2;175.0;Antwerp
APARTMENT;437559;3;164.0;Antwerp
APARTMENT;475000;3;116.0;Antwerp
APARTMENT;494000;2;98.0;Antwerp
APARTMENT;499000;2;112.0;Antwerp
APARTMENT;525000;4;126.0;Antwerp
APARTMENT;581975;3;149.0;Antwerp
APARTMENT;1025000;7;312.0;Antwerp
APARTMENT;183000;2;;Antwerp
APARTMENT;149000;0;28.0;Antwerp
APARTMENT;310000;1;73.0;Antwerp
HOUSE;1495000;6;;Antwerp
APARTMENT;136855;1;29.0;Antwerp
APARTMENT;386346;1;80.0;Antwerp
APARTMENT;404400;1;75.0;Antwerp
HOUSE;549000;3;200.0;Antwerp
HOUSE;349000;4;180.0;Antwerp
APARTMENT;249500;1;50.0;Antwerp
APARTMENT;229000;2;130.0;Antwerp
HOUSE;359000;3;162.0;Antwerp
HOUSE;395000;3;170.0;Antwerp
HOUSE;399000;2;130.0;Antwerp
HOUSE;510000;3;147.0;Antwerp
HOUSE;585000;6;526.0;Antwerp
HOUSE;699000;3;247.0;Antwerp
HOUSE;1570000;13;;Antwerp
APARTMENT;118000;0;39.0;Antwerp
APARTMENT;169000;1;65.0;Antwerp
APARTMENT;175000;2;;Antwerp
APARTMENT;179000;1;70.0;Antwerp
APARTMENT;185000;1;75.0;Antwerp
APARTMENT;195000;3;69.0;Antwerp
APARTMENT;199000;2;91.0;Antwerp
APARTMENT;199000;1;68.0;Antwerp
APARTMENT;205000;2;104.0;Antwerp
APARTMENT;215000;2;67.0;Antwerp
APARTMENT;229900;2;70.0;Antwerp
APARTMENT;239000;2;76.0;Antwerp
APARTMENT;250000;3;100.0;Antwerp
APARTMENT;263000;3;86.0;Antwerp
APARTMENT;264000;2;88.0;Antwerp
APARTMENT;300000;2;94.0;Antwerp
APARTMENT;399000;2;109.0;Antwerp
APARTMENT;399000;2;112.0;Antwerp
APARTMENT;427743;3;137.0;Antwerp
APARTMENT;499000;2;128.0;Antwerp
APARTMENT;499000;2;130.0;Antwerp
APARTMENT;575000;1;144.0;Antwerp
APARTMENT;725000;3;158.0;Antwerp
APARTMENT;139000;1;;Antwerp
APARTMENT;749000;3;168.0;Antwerp
HOUSE;339000;3;;Antwerp
HOUSE;355000;5;155.0;Antwerp
HOUSE;359000;3;146.0;Antwerp
HOUSE;379000;3;202.0;Antwerp
HOUSE;389000;3;;Antwerp
HOUSE;449000;3;150.0;Antwerp
HOUSE;575000;4;240.0;Antwerp
HOUSE;849000;5;485.0;Antwerp
HOUSE;1650000;4;430.0;Antwerp
HOUSE;1700000;16;;Antwerp
APARTMENT;139900;1;;Antwerp
APARTMENT;179000;2;78.0;Antwerp
APARTMENT;210000;1;;Antwerp
APARTMENT;220000;2;;Antwerp
APARTMENT;229000;2;89.0;Antwerp
APARTMENT;230000;2;115.0;Antwerp
APARTMENT;239000;1;;Antwerp
